Signal data for event #14786 with energy 999.3652218749529
<z>	<x>	<t>	<nph>
1	9	1	0.0
2	0	1	0.0
2	1	1	0.0
2	2	1	0.0
2	3	1	0.0
2	4	1	0.0
2	5	1	0.0
2	6	1	0.0
2	7	1	0.0
2	8	1	0.0
2	9	1	0.0
3	0	1	0.0
3	1	1	0.0
3	2	1	0.0
3	3	1	0.0
3	4	1	0.0
3	5	1	0.0
3	6	1	0.0
3	7	1	0.0
3	8	1	0.0
3	9	1	0.0
4	0	1	0.0
4	1	1	0.0
4	2	1	0.0
4	3	1	0.0
4	4	1	0.0
4	5	1	0.0
4	6	1	0.0
4	7	1	0.0
4	8	1	0.0
4	9	1	0.0
5	0	1	0.0
5	1	1	0.0
5	2	1	0.0
5	3	1	0.0
5	4	1	0.0
5	5	1	0.0
5	6	1	0.0
5	7	1	0.0
5	8	1	0.0
5	9	1	0.0
6	0	1	0.0
6	1	1	0.0
6	2	1	0.0
6	3	1	0.0
6	4	1	0.0
6	5	1	0.0
6	6	1	0.0
6	7	1	0.0
6	8	1	0.0
6	9	1	0.0
7	0	1	0.0
7	1	1	0.0
7	2	1	0.0
7	3	1	0.0
7	4	1	0.0
7	5	1	0.0
7	6	1	0.0
7	7	1	0.0
7	8	1	0.0
7	9	1	0.0
8	0	1	0.0
8	1	1	0.0
8	2	1	0.0
8	3	1	0.0
8	4	1	0.0
8	5	1	0.0
8	6	1	0.0
8	7	1	0.0
8	8	1	0.0
8	9	1	0.0
9	0	1	0.0
9	1	1	0.0
9	2	1	0.0
9	3	1	0.0
9	4	1	0.0
9	5	1	0.0
9	6	1	0.0
9	7	1	0.0
9	8	1	0.0
9	9	1	0.0
0	0	2	0.0
0	1	2	0.0
0	2	2	0.0
0	3	2	0.0
0	4	2	0.0
0	5	2	0.0
0	6	2	0.0
0	7	2	0.0
0	8	2	0.0
0	9	2	0.0
1	0	2	0.0
1	1	2	0.0
1	2	2	0.0
1	3	2	0.0
1	4	2	0.0
1	5	2	0.0
1	6	2	0.0
1	7	2	0.0
1	8	2	0.0
1	9	2	0.0
2	0	2	0.0
2	1	2	0.0
2	2	2	0.0
2	3	2	0.0
2	4	2	0.0
2	5	2	0.0
2	6	2	0.0
2	7	2	0.0
2	8	2	0.0
2	9	2	0.0
3	0	2	0.0
3	1	2	0.0
3	2	2	0.0
3	3	2	0.0
3	4	2	0.0
3	5	2	0.0
3	6	2	0.0
3	7	2	0.0
3	8	2	0.0
3	9	2	0.0
4	0	2	0.0
4	1	2	0.0
4	2	2	0.0
4	3	2	0.0
4	4	2	0.0
4	5	2	0.0
4	6	2	0.0
4	7	2	0.0
4	8	2	0.0
4	9	2	0.0
5	0	2	0.0
5	1	2	0.0
5	2	2	0.0
5	3	2	0.0
5	4	2	0.0
5	5	2	0.0
5	6	2	0.0
5	7	2	0.0
5	8	2	0.0
5	9	2	0.0
6	0	2	0.0
6	1	2	0.0
6	2	2	0.0
6	3	2	0.0
6	4	2	0.0
6	5	2	0.0
6	6	2	0.0
6	7	2	0.0
6	8	2	0.0
6	9	2	0.0
7	0	2	0.0
7	1	2	0.0
7	2	2	0.0
7	3	2	0.0
7	4	2	0.0
7	5	2	0.0
7	6	2	0.0
7	7	2	0.0
7	8	2	0.0
7	9	2	0.0
8	0	2	0.0
8	1	2	0.0
8	2	2	0.0
8	3	2	0.0
8	4	2	0.0
8	5	2	0.0
8	6	2	0.0
8	7	2	0.0
8	8	2	0.0
8	9	2	0.0
9	0	2	0.0
9	1	2	0.0
9	2	2	0.0
9	3	2	0.0
9	4	2	0.0
9	5	2	0.0
9	6	2	0.0
9	7	2	0.0
9	8	2	0.0
9	9	2	0.0
0	0	3	0.0
0	1	3	0.0
0	2	3	0.0
0	3	3	0.0
0	4	3	0.0
0	5	3	0.0
0	6	3	0.0
0	7	3	0.0
0	8	3	0.0
0	9	3	0.0
1	0	3	0.0
1	1	3	0.0
1	2	3	0.0
1	3	3	0.0
1	4	3	0.0
1	5	3	0.0
1	6	3	0.0
1	7	3	0.0
1	8	3	0.0
1	9	3	0.0
2	0	3	0.0
2	1	3	0.0
2	2	3	0.0
2	3	3	0.0
2	4	3	0.0
2	5	3	0.0
2	6	3	0.0
2	7	3	0.0
2	8	3	0.0
2	9	3	0.0
3	0	3	0.0
3	1	3	0.0
3	2	3	0.0
3	3	3	0.0
3	4	3	0.0
3	5	3	0.0
3	6	3	0.0
3	7	3	0.0
3	8	3	0.0
3	9	3	0.0
4	0	3	0.0
4	1	3	0.0
4	2	3	0.0
4	3	3	0.0
4	4	3	0.0
4	5	3	0.0
4	6	3	0.0
4	7	3	0.0
4	8	3	0.0
4	9	3	0.0
5	0	3	0.0
5	1	3	0.0
5	2	3	0.0
5	3	3	0.0
5	4	3	0.0
5	5	3	0.0
5	6	3	0.0
5	7	3	0.0
5	8	3	0.0
5	9	3	0.0
6	0	3	0.0
6	1	3	0.0
6	2	3	0.0
6	3	3	0.0
6	4	3	0.0
6	5	3	0.0
6	6	3	0.0
6	7	3	0.0
6	8	3	0.0
6	9	3	0.0
7	0	3	0.0
7	1	3	0.0
7	2	3	0.0
7	3	3	0.0
7	4	3	0.0
7	5	3	0.0
7	6	3	0.0
7	7	3	0.0
7	8	3	0.0
7	9	3	0.0
8	0	3	0.0
8	1	3	0.0
8	2	3	0.0
8	3	3	0.0
8	4	3	0.0
8	5	3	0.0
8	6	3	0.0
8	7	3	0.0
8	8	3	0.0
8	9	3	0.0
9	0	3	0.0
9	1	3	0.0
9	2	3	0.0
9	3	3	0.0
9	4	3	0.0
9	5	3	0.0
9	6	3	0.0
9	7	3	0.0
9	8	3	0.0
9	9	3	0.0
0	0	4	0.0
0	1	4	0.0
0	2	4	0.0
0	3	4	0.0
0	4	4	0.0
0	5	4	0.0
0	6	4	0.0
0	7	4	0.0
0	8	4	0.0
0	9	4	0.0
1	0	4	0.0
1	1	4	0.0
1	2	4	0.0
1	3	4	0.0
1	4	4	0.0
1	5	4	0.0
1	6	4	0.0
1	7	4	0.0
1	8	4	0.0
1	9	4	0.0
2	0	4	0.0
2	1	4	0.0
2	2	4	0.0
2	3	4	0.0
2	4	4	0.0
2	5	4	0.0
2	6	4	0.0
2	7	4	0.0
2	8	4	0.0
2	9	4	0.0
3	0	4	0.0
3	1	4	0.0
3	2	4	0.0
3	3	4	0.0
3	4	4	0.0
3	5	4	0.0
3	6	4	0.0
3	7	4	0.0
3	8	4	0.0
3	9	4	0.0
4	0	4	0.0
4	1	4	0.0
4	2	4	0.0
4	3	4	0.0
4	4	4	0.0
4	5	4	0.0
4	6	4	0.0
4	7	4	0.0
4	8	4	0.0
4	9	4	0.0
5	0	4	0.0
5	1	4	0.0
5	2	4	0.0
5	3	4	0.0
5	4	4	0.0
5	5	4	0.0
5	6	4	0.0
5	7	4	0.0
5	8	4	0.0
5	9	4	0.0
6	0	4	0.0
6	1	4	0.0
6	2	4	0.0
6	3	4	0.0
6	4	4	0.0
6	5	4	0.0
6	6	4	0.0
6	7	4	0.0
6	8	4	0.0
6	9	4	0.0
7	0	4	0.0
7	1	4	0.0
7	2	4	0.0
7	3	4	0.0
7	4	4	0.0
7	5	4	0.0
7	6	4	0.0
7	7	4	0.0
7	8	4	0.0
7	9	4	0.0
8	0	4	0.0
8	1	4	0.0
8	2	4	0.0
8	3	4	0.0
8	4	4	0.0
8	5	4	0.0
8	6	4	0.0
8	7	4	0.0
8	8	4	0.0
8	9	4	0.0
9	0	4	0.0
9	1	4	0.0
9	2	4	0.0
9	3	4	0.0
9	4	4	0.0
9	5	4	0.0
9	6	4	0.0
9	7	4	0.0
9	8	4	0.0
9	9	4	0.0
0	0	5	0.0
0	1	5	0.0
0	2	5	0.0
0	3	5	0.0
0	4	5	0.0
0	5	5	0.0
0	6	5	0.0
0	7	5	0.0
0	8	5	0.0
0	9	5	0.0
1	0	5	0.0
1	1	5	0.0
1	2	5	0.0
1	3	5	0.0
1	4	5	0.0
1	5	5	0.0
1	6	5	0.0
1	7	5	0.0
1	8	5	0.0
1	9	5	0.0
2	0	5	0.0
2	1	5	0.0
2	2	5	0.0
2	3	5	0.0
2	4	5	0.0
2	5	5	0.0
2	6	5	0.0
2	7	5	0.0
2	8	5	0.0
2	9	5	0.0
3	0	5	0.0
3	1	5	0.0
3	2	5	0.0
3	3	5	0.0
3	4	5	0.0
3	5	5	0.0
3	6	5	0.0
3	7	5	0.0
3	8	5	0.0
3	9	5	0.0
4	0	5	0.0
4	1	5	0.0
4	2	5	0.0
4	3	5	0.0
4	4	5	0.0
4	5	5	0.0
4	6	5	0.0
4	7	5	0.0
4	8	5	0.0
4	9	5	0.0
5	0	5	0.0
5	1	5	0.0
5	2	5	0.0
5	3	5	0.0
5	4	5	0.0
5	5	5	0.0
5	6	5	0.0
5	7	5	0.0
5	8	5	0.0
5	9	5	0.0
6	0	5	0.0
6	1	5	0.0
6	2	5	0.0
6	3	5	0.0
6	4	5	0.0
6	5	5	0.0
6	6	5	0.0
6	7	5	0.0
6	8	5	0.0
6	9	5	0.0
7	0	5	0.0
7	1	5	0.0
7	2	5	0.0
7	3	5	0.0
7	4	5	0.0
7	5	5	0.0
7	6	5	0.0
7	7	5	0.0
7	8	5	0.0
7	9	5	0.0
8	0	5	0.0
8	1	5	0.0
8	2	5	0.0
8	3	5	0.0
8	4	5	0.0
8	5	5	0.0
8	6	5	0.0
8	7	5	0.0
8	8	5	0.0
8	9	5	0.0
9	0	5	0.0
9	1	5	0.0
9	2	5	0.0
9	3	5	0.0
9	4	5	0.0
9	5	5	0.0
9	6	5	0.0
9	7	5	0.0
9	8	5	0.0
9	9	5	0.0
0	0	6	0.0
0	1	6	0.0
0	2	6	0.0
0	3	6	0.0
0	4	6	0.0
0	5	6	0.0
0	6	6	0.0
0	7	6	0.0
0	8	6	0.0
0	9	6	0.0
1	0	6	0.0
1	1	6	0.0
1	2	6	0.0
1	3	6	0.0
1	4	6	0.0
1	5	6	0.0
1	6	6	0.0
1	7	6	0.0
1	8	6	0.0
1	9	6	0.0
2	0	6	0.0
2	1	6	0.0
2	2	6	0.0
2	3	6	0.0
2	4	6	0.0
2	5	6	0.0
2	6	6	0.0
2	7	6	0.0
2	8	6	0.0
2	9	6	0.0
3	0	6	0.0
3	1	6	0.0
3	2	6	0.0
3	3	6	0.0
3	4	6	0.0
3	5	6	0.0
3	6	6	0.0
3	7	6	0.0
3	8	6	0.0
3	9	6	0.0
4	0	6	0.0
4	1	6	0.0
4	2	6	0.0
4	3	6	0.0
4	4	6	0.0
4	5	6	0.0
4	6	6	0.0
4	7	6	0.0
4	8	6	0.0
4	9	6	0.0
5	0	6	0.0
5	1	6	0.0
5	2	6	0.0
5	3	6	0.0
5	4	6	0.0
5	5	6	0.0
5	6	6	0.0
5	7	6	0.0
5	8	6	0.0
5	9	6	0.0
6	0	6	0.0
6	1	6	0.0
6	2	6	0.0
6	3	6	0.0
6	4	6	0.0
6	5	6	0.0
6	6	6	0.0
6	7	6	0.0
6	8	6	0.0
6	9	6	0.0
7	0	6	0.0
7	1	6	0.0
7	2	6	0.0
7	3	6	0.0
7	4	6	0.0
7	5	6	0.0
7	6	6	0.0
7	7	6	0.0
7	8	6	0.0
7	9	6	0.0
8	0	6	0.0
8	1	6	0.0
8	2	6	0.0
8	3	6	0.0
8	4	6	0.0
8	5	6	0.0
8	6	6	0.0
8	7	6	0.0
8	8	6	0.0
8	9	6	0.0
9	0	6	0.0
9	1	6	0.0
9	2	6	0.0
9	3	6	0.0
9	4	6	0.0
9	5	6	0.0
9	6	6	0.0
9	7	6	0.0
9	8	6	0.0
9	9	6	0.0
0	0	7	959.0
0	1	7	1168.0
0	2	7	1016.0
0	3	7	839.0
0	4	7	461.0
0	5	7	190.0
0	6	7	111.0
0	7	7	0.0
0	8	7	0.0
0	9	7	0.0
1	0	7	790.0
1	1	7	938.0
1	2	7	920.0
1	3	7	404.0
1	4	7	132.0
1	5	7	35.0
1	6	7	0.0
1	7	7	0.0
1	8	7	0.0
1	9	7	0.0
2	0	7	18.0
2	1	7	237.0
2	2	7	304.0
2	3	7	266.0
2	4	7	36.0
2	5	7	16.0
2	6	7	6.0
2	7	7	0.0
2	8	7	0.0
2	9	7	0.0
3	0	7	0.0
3	1	7	282.0
3	2	7	337.0
3	3	7	282.0
3	4	7	0.0
3	5	7	0.0
3	6	7	0.0
3	7	7	0.0
3	8	7	0.0
3	9	7	0.0
4	0	7	0.0
4	1	7	0.0
4	2	7	0.0
4	3	7	0.0
4	4	7	0.0
4	5	7	0.0
4	6	7	0.0
4	7	7	0.0
4	8	7	0.0
4	9	7	0.0
5	0	7	0.0
5	1	7	0.0
5	2	7	0.0
5	3	7	0.0
5	4	7	0.0
5	5	7	0.0
5	6	7	0.0
5	7	7	0.0
5	8	7	0.0
5	9	7	0.0
6	0	7	0.0
6	1	7	0.0
6	2	7	0.0
6	3	7	0.0
6	4	7	0.0
6	5	7	0.0
6	6	7	0.0
6	7	7	0.0
6	8	7	0.0
6	9	7	0.0
7	0	7	0.0
7	1	7	0.0
7	2	7	0.0
7	3	7	0.0
7	4	7	0.0
7	5	7	0.0
7	6	7	0.0
7	7	7	0.0
7	8	7	0.0
7	9	7	0.0
8	0	7	0.0
8	1	7	0.0
8	2	7	0.0
8	3	7	0.0
8	4	7	0.0
8	5	7	0.0
8	6	7	0.0
8	7	7	0.0
8	8	7	0.0
8	9	7	0.0
9	0	7	0.0
9	1	7	0.0
9	2	7	0.0
9	3	7	0.0
9	4	7	0.0
9	5	7	0.0
9	6	7	0.0
9	7	7	0.0
9	8	7	0.0
9	9	7	0.0
0	0	8	841.0
0	1	8	678.0
0	2	8	746.0
0	3	8	581.0
0	4	8	494.0
0	5	8	410.0
0	6	8	277.0
0	7	8	206.0
0	8	8	113.0
0	9	8	94.0
1	0	8	1289.0
1	1	8	1082.0
1	2	8	845.0
1	3	8	915.0
1	4	8	828.0
1	5	8	605.0
1	6	8	303.0
1	7	8	198.0
1	8	8	113.0
1	9	8	36.0
2	0	8	2295.0
2	1	8	2017.0
2	2	8	1591.0
2	3	8	1231.0
2	4	8	977.0
2	5	8	492.0
2	6	8	324.0
2	7	8	176.0
2	8	8	32.0
2	9	8	4.0
3	0	8	2108.0
3	1	8	1805.0
3	2	8	1532.0
3	3	8	885.0
3	4	8	701.0
3	5	8	468.0
3	6	8	228.0
3	7	8	46.0
3	8	8	25.0
3	9	8	1.0
4	0	8	1705.0
4	1	8	1599.0
4	2	8	1240.0
4	3	8	782.0
4	4	8	566.0
4	5	8	276.0
4	6	8	31.0
4	7	8	19.0
4	8	8	0.0
4	9	8	0.0
5	0	8	1387.0
5	1	8	1324.0
5	2	8	907.0
5	3	8	489.0
5	4	8	337.0
5	5	8	0.0
5	6	8	0.0
5	7	8	0.0
5	8	8	0.0
5	9	8	0.0
6	0	8	613.0
6	1	8	681.0
6	2	8	613.0
6	3	8	0.0
6	4	8	0.0
6	5	8	0.0
6	6	8	0.0
6	7	8	0.0
6	8	8	0.0
6	9	8	0.0
7	0	8	0.0
7	1	8	0.0
7	2	8	49.0
7	3	8	0.0
7	4	8	0.0
7	5	8	0.0
7	6	8	0.0
7	7	8	0.0
7	8	8	0.0
7	9	8	0.0
8	0	8	547.0
8	1	8	1725.0
8	2	8	800.0
8	3	8	763.0
8	4	8	0.0
8	5	8	0.0
8	6	8	0.0
8	7	8	0.0
8	8	8	0.0
8	9	8	0.0
9	0	8	0.0
9	1	8	102.0
9	2	8	373.0
9	3	8	570.0
9	4	8	498.0
9	5	8	85.0
9	6	8	0.0
9	7	8	0.0
9	8	8	0.0
9	9	8	0.0
0	0	9	219.0
0	1	9	204.0
0	2	9	192.0
0	3	9	174.0
0	4	9	211.0
0	5	9	224.0
0	6	9	187.0
0	7	9	223.0
0	8	9	241.0
0	9	9	194.0
1	0	9	174.0
1	1	9	161.0
1	2	9	178.0
1	3	9	250.0
1	4	9	173.0
1	5	9	177.0
1	6	9	299.0
1	7	9	245.0
1	8	9	211.0
1	9	9	273.0
2	0	9	185.0
2	1	9	172.0
2	2	9	291.0
2	3	9	219.0
2	4	9	245.0
2	5	9	383.0
2	6	9	270.0
2	7	9	242.0
2	8	9	310.0
2	9	9	268.0
3	0	9	346.0
3	1	9	354.0
3	2	9	247.0
3	3	9	509.0
3	4	9	515.0
3	5	9	380.0
3	6	9	378.0
3	7	9	358.0
3	8	9	221.0
3	9	9	254.0
4	0	9	583.0
4	1	9	542.0
4	2	9	598.0
4	3	9	656.0
4	4	9	499.0
4	5	9	447.0
4	6	9	471.0
4	7	9	281.0
4	8	9	173.0
4	9	9	115.0
5	0	9	777.0
5	1	9	701.0
5	2	9	816.0
5	3	9	856.0
5	4	9	565.0
5	5	9	650.0
5	6	9	477.0
5	7	9	184.0
5	8	9	135.0
5	9	9	100.0
6	0	9	1522.0
6	1	9	1311.0
6	2	9	1078.0
6	3	9	1205.0
6	4	9	880.0
6	5	9	585.0
6	6	9	252.0
6	7	9	168.0
6	8	9	69.0
6	9	9	0.0
7	0	9	8164.0
7	1	9	7587.0
7	2	9	5978.0
7	3	9	4505.0
7	4	9	3422.0
7	5	9	1952.0
7	6	9	665.0
7	7	9	177.0
7	8	9	7.0
7	9	9	0.0
8	0	9	26327.0
8	1	9	24722.0
8	2	9	23717.0
8	3	9	18192.0
8	4	9	11735.0
8	5	9	5815.0
8	6	9	2730.0
8	7	9	1166.0
8	8	9	73.0
8	9	9	21.0
9	0	9	55052.0
9	1	9	57096.0
9	2	9	52567.0
9	3	9	39138.0
9	4	9	25338.0
9	5	9	14048.0
9	6	9	6211.0
9	7	9	1394.0
9	8	9	45.0
9	9	9	34.0
0	0	10	107.0
0	1	10	109.0
0	2	10	112.0
0	3	10	95.0
0	4	10	95.0
0	5	10	104.0
0	6	10	116.0
0	7	10	113.0
0	8	10	113.0
0	9	10	137.0
1	0	10	87.0
1	1	10	91.0
1	2	10	89.0
1	3	10	83.0
1	4	10	114.0
1	5	10	106.0
1	6	10	112.0
1	7	10	133.0
1	8	10	177.0
1	9	10	141.0
2	0	10	39.0
2	1	10	38.0
2	2	10	30.0
2	3	10	77.0
2	4	10	85.0
2	5	10	91.0
2	6	10	137.0
2	7	10	178.0
2	8	10	188.0
2	9	10	203.0
3	0	10	121.0
3	1	10	59.0
3	2	10	117.0
3	3	10	109.0
3	4	10	114.0
3	5	10	123.0
3	6	10	137.0
3	7	10	207.0
3	8	10	259.0
3	9	10	231.0
4	0	10	143.0
4	1	10	140.0
4	2	10	132.0
4	3	10	118.0
4	4	10	108.0
4	5	10	175.0
4	6	10	184.0
4	7	10	243.0
4	8	10	315.0
4	9	10	332.0
5	0	10	150.0
5	1	10	146.0
5	2	10	138.0
5	3	10	124.0
5	4	10	202.0
5	5	10	171.0
5	6	10	156.0
5	7	10	311.0
5	8	10	294.0
5	9	10	275.0
6	0	10	1512.0
6	1	10	1475.0
6	2	10	1421.0
6	3	10	1376.0
6	4	10	1068.0
6	5	10	831.0
6	6	10	872.0
6	7	10	710.0
6	8	10	477.0
6	9	10	408.0
7	0	10	3786.0
7	1	10	3859.0
7	2	10	3838.0
7	3	10	3295.0
7	4	10	2671.0
7	5	10	2718.0
7	6	10	2725.0
7	7	10	1909.0
7	8	10	1319.0
7	9	10	1344.0
8	0	10	10342.0
8	1	10	10069.0
8	2	10	8375.0
8	3	10	7684.0
8	4	10	7989.0
8	5	10	8361.0
8	6	10	6745.0
8	7	10	5017.0
8	8	10	3991.0
8	9	10	3816.0
9	0	10	8670.0
9	1	10	8958.0
9	2	10	10986.0
9	3	10	12515.0
9	4	10	11743.0
9	5	10	11510.0
9	6	10	10915.0
9	7	10	9537.0
9	8	10	7674.0
9	9	10	6946.0
0	0	11	251.0
0	1	11	254.0
0	2	11	247.0
0	3	11	268.0
0	4	11	263.0
0	5	11	245.0
0	6	11	259.0
0	7	11	266.0
0	8	11	248.0
0	9	11	244.0
1	0	11	284.0
1	1	11	283.0
1	2	11	263.0
1	3	11	264.0
1	4	11	263.0
1	5	11	246.0
1	6	11	244.0
1	7	11	234.0
1	8	11	224.0
1	9	11	240.0
2	0	11	275.0
2	1	11	266.0
2	2	11	286.0
2	3	11	291.0
2	4	11	276.0
2	5	11	268.0
2	6	11	245.0
2	7	11	235.0
2	8	11	231.0
2	9	11	206.0
3	0	11	307.0
3	1	11	306.0
3	2	11	310.0
3	3	11	318.0
3	4	11	277.0
3	5	11	271.0
3	6	11	247.0
3	7	11	167.0
3	8	11	169.0
3	9	11	152.0
4	0	11	247.0
4	1	11	262.0
4	2	11	272.0
4	3	11	245.0
4	4	11	259.0
4	5	11	211.0
4	6	11	190.0
4	7	11	184.0
4	8	11	119.0
4	9	11	100.0
5	0	11	686.0
5	1	11	678.0
5	2	11	645.0
5	3	11	612.0
5	4	11	578.0
5	5	11	509.0
5	6	11	414.0
5	7	11	334.0
5	8	11	301.0
5	9	11	286.0
6	0	11	1208.0
6	1	11	1197.0
6	2	11	1121.0
6	3	11	1058.0
6	4	11	968.0
6	5	11	930.0
6	6	11	919.0
6	7	11	917.0
6	8	11	1029.0
6	9	11	928.0
7	0	11	1623.0
7	1	11	1635.0
7	2	11	2143.0
7	3	11	2532.0
7	4	11	2416.0
7	5	11	2209.0
7	6	11	2308.0
7	7	11	2914.0
7	8	11	3052.0
7	9	11	2557.0
8	0	11	1678.0
8	1	11	1696.0
8	2	11	2172.0
8	3	11	2621.0
8	4	11	2807.0
8	5	11	3022.0
8	6	11	3848.0
8	7	11	4762.0
8	8	11	5378.0
8	9	11	4823.0
9	0	11	1595.0
9	1	11	1531.0
9	2	11	1516.0
9	3	11	1493.0
9	4	11	2017.0
9	5	11	2693.0
9	6	11	3784.0
9	7	11	5546.0
9	8	11	6237.0
9	9	11	5887.0
0	0	12	152.0
0	1	12	144.0
0	2	12	155.0
0	3	12	152.0
0	4	12	180.0
0	5	12	186.0
0	6	12	180.0
0	7	12	204.0
0	8	12	218.0
0	9	12	216.0
1	0	12	160.0
1	1	12	158.0
1	2	12	184.0
1	3	12	188.0
1	4	12	197.0
1	5	12	246.0
1	6	12	236.0
1	7	12	214.0
1	8	12	237.0
1	9	12	227.0
2	0	12	176.0
2	1	12	197.0
2	2	12	193.0
2	3	12	201.0
2	4	12	204.0
2	5	12	220.0
2	6	12	270.0
2	7	12	250.0
2	8	12	232.0
2	9	12	285.0
3	0	12	141.0
3	1	12	132.0
3	2	12	155.0
3	3	12	159.0
3	4	12	181.0
3	5	12	211.0
3	6	12	239.0
3	7	12	297.0
3	8	12	353.0
3	9	12	318.0
4	0	12	398.0
4	1	12	382.0
4	2	12	364.0
4	3	12	392.0
4	4	12	398.0
4	5	12	423.0
4	6	12	456.0
4	7	12	447.0
4	8	12	500.0
4	9	12	536.0
5	0	12	673.0
5	1	12	664.0
5	2	12	666.0
5	3	12	662.0
5	4	12	697.0
5	5	12	721.0
5	6	12	691.0
5	7	12	749.0
5	8	12	772.0
5	9	12	788.0
6	0	12	1370.0
6	1	12	1380.0
6	2	12	1368.0
6	3	12	1363.0
6	4	12	1532.0
6	5	12	1565.0
6	6	12	1450.0
6	7	12	1387.0
6	8	12	1383.0
6	9	12	1598.0
7	0	12	2135.0
7	1	12	2155.0
7	2	12	2217.0
7	3	12	2264.0
7	4	12	2328.0
7	5	12	2376.0
7	6	12	2334.0
7	7	12	2194.0
7	8	12	2239.0
7	9	12	2509.0
8	0	12	3792.0
8	1	12	3815.0
8	2	12	3902.0
8	3	12	3849.0
8	4	12	3524.0
8	5	12	3269.0
8	6	12	3210.0
8	7	12	2867.0
8	8	12	2659.0
8	9	12	2557.0
9	0	12	5905.0
9	1	12	5856.0
9	2	12	5739.0
9	3	12	5628.0
9	4	12	5173.0
9	5	12	4452.0
9	6	12	3960.0
9	7	12	3412.0
9	8	12	2703.0
9	9	12	2164.0
0	0	13	179.0
0	1	13	196.0
0	2	13	165.0
0	3	13	157.0
0	4	13	148.0
0	5	13	133.0
0	6	13	127.0
0	7	13	115.0
0	8	13	107.0
0	9	13	129.0
1	0	13	166.0
1	1	13	158.0
1	2	13	160.0
1	3	13	155.0
1	4	13	153.0
1	5	13	121.0
1	6	13	119.0
1	7	13	135.0
1	8	13	122.0
1	9	13	113.0
2	0	13	179.0
2	1	13	173.0
2	2	13	162.0
2	3	13	150.0
2	4	13	162.0
2	5	13	145.0
2	6	13	112.0
2	7	13	134.0
2	8	13	120.0
2	9	13	107.0
3	0	13	302.0
3	1	13	313.0
3	2	13	302.0
3	3	13	263.0
3	4	13	267.0
3	5	13	242.0
3	6	13	241.0
3	7	13	246.0
3	8	13	208.0
3	9	13	219.0
4	0	13	448.0
4	1	13	475.0
4	2	13	476.0
4	3	13	442.0
4	4	13	418.0
4	5	13	430.0
4	6	13	376.0
4	7	13	365.0
4	8	13	341.0
4	9	13	333.0
5	0	13	932.0
5	1	13	875.0
5	2	13	912.0
5	3	13	934.0
5	4	13	936.0
5	5	13	959.0
5	6	13	1007.0
5	7	13	1040.0
5	8	13	1043.0
5	9	13	1045.0
6	0	13	1817.0
6	1	13	1779.0
6	2	13	1845.0
6	3	13	1915.0
6	4	13	1937.0
6	5	13	2044.0
6	6	13	2052.0
6	7	13	2017.0
6	8	13	2115.0
6	9	13	2157.0
7	0	13	2915.0
7	1	13	2925.0
7	2	13	2970.0
7	3	13	3012.0
7	4	13	3066.0
